label,pattern,attr,replace
odonata,Agriocnemis naia,lower,
odonata,Agriocnemis nainitalensis,lower,Ischnura forcipata
odonata,Agriocnemis nana,lower,
odonata,Agriocnemis palaeforma,lower,
odonata,Agriocnemis pieli,lower,
odonata,Agriocnemis pieris,lower,
odonata,Agriocnemis pinheyi,lower,
odonata,Agriocnemis pulverulans,lower,Agriocnemis femina
odonata,Agriocnemis pygmaea,lower,
odonata,Agriocnemis ruberrima,lower,
odonata,Agriocnemis rubricauda,lower,
odonata,Agriocnemis salomonis,lower,
odonata,Agriocnemis sania,lower,
odonata,Agriocnemis selenion,lower,Mortonagrion selenion
odonata,Agriocnemis solitaria,lower,Argiocnemis solitaria
odonata,Agriocnemis spatulae,lower,Agriocnemis angolensis
odonata,Agriocnemis splendida,lower,Austrocnemis splendida
odonata,Agriocnemis splendidissima,lower,
odonata,Agriocnemis stygia,lower,
odonata,Agriocnemis thoracalis,lower,
odonata,Agriocnemis toto,lower,
odonata,Agriocnemis transvaalica,lower,Agriocnemis falcifera
odonata,Agriocnemis velaris,lower,Agriocnemis pygmaea
odonata,Agriocnemis victoria,lower,
odonata,Agriocnemis zerafica,lower,
odonata,Agriogomphus aquicola,lower,Agriogomphus sylvicola
odonata,Agriogomphus ericae,lower,
odonata,Agriogomphus hamatus,lower,Archaeogomphus hamatus
odonata,Agriogomphus infans,lower,Archaeogomphus infans
odonata,Agriogomphus jessei,lower,
odonata,Agriogomphus sylvicola,lower,
odonata,Agriogomphus tumens,lower,
odonata,Agriomorpha fusca,lower,
odonata,Agriomorpha xinglongensis,lower,
odonata,Agrion aduncum,lower,Nehalennia minuta
odonata,Agrion adytum,lower,Megalagrion adytum
odonata,Agrion aequabile,lower,Calopteryx aequabilis
odonata,Agrion aequabile,lower,Calopteryx aequabilis
odonata,Agrion aeruginosum,lower,Ceriagrion aeruginosum
odonata,Agrion aglae,lower,Ischnura elegans
odonata,Agrion algirum,lower,Ischnura graellsii
odonata,Agrion amalia,lower,Mecistogaster amalia
odonata,Agrion amaurodytum,lower,Megalagrion koelense
odonata,Agrion amazon,lower,Pyrrhosoma nymphula
odonata,Agrion americana,lower,Hetaerina americana
odonata,Agrion amurensis,lower,Coenagrion johanssoni
odonata,Agrion analis,lower,Erythromma najas
odonata,Agrion annexum,lower,Enallagma annexum
odonata,Agrion annulare,lower,Coenagrion puella
